time,altitude,velocity,acc,grav,pres,temp,
254527.52363242,55052.0769809368,489.557898450924,8.14289884757816,8.23035192120322,0.00621123146265745,305.509333478311,
254527.54363242,55042.2841661578,489.720800064018,8.14310655883793,8.23059800845887,0.00622250232845545,305.509331829859,
254527.56363242,55032.4880948585,489.883705799163,8.14331428944562,8.23084418859664,0.00623379740864038,305.509330181109,
254527.58363242,55022.6887669675,490.046615747265,8.14352227240762,8.23109046162239,0.00624511577188969,305.509328532063,
254527.60363242,55012.8861823709,490.20952965163,8.14372966729033,8.23133682755526,0.00625645462423563,305.50932688272,
254527.62363242,55003.0803410049,490.372447888611,8.14393765516342,8.23158328640947,0.00626782327890396,305.509325233081,
254527.64363242,54993.2712427131,490.535370220163,8.14414552281279,8.23182983819002,0.00627920869737864,305.509323583148,
254527.66363242,54983.4588874932,490.698296839762,8.1443535543418,8.23207648292147,0.00629061833024025,305.509321932922,
254527.68363242,54973.643275283,490.86122762573,8.14456162460361,8.23232322061201,0.00630205404013395,305.509320282402,
254527.70363242,54963.8244059333,491.024162555604,8.14476978464125,8.23257005127237,0.00631351489573717,305.509318631591,
254527.72363242,54954.0022794043,491.187101677938,8.14497805387446,8.23281697492647,0.00632499810308218,305.509316980489,
254527.74363242,54944.1768955942,491.350044969454,8.14518625080216,8.23306399157605,0.00633650273084641,305.509315329097,
254527.76363242,54934.3482543866,491.512992441285,8.14539453728462,8.23331110124312,0.00634802971035242,305.509313677416,
254527.78363242,54924.5163557347,491.67594415965,8.14560298981896,8.23355830393712,0.0063595874235034,305.509312025446,
254527.80363242,54914.6811996022,491.838899967755,8.14581127987454,8.23380559967677,0.00637116562575102,305.509310373189,
254527.82363242,54904.8427858321,492.001859979621,8.14601975782285,8.23405298847486,0.00638276245445013,305.509308720645,
254527.84363242,54895.001114358,492.164824215425,8.14622840054818,8.23430047034135,0.00639438908547163,305.509307067816,
254527.86363242,54885.1561851504,492.327792596414,8.14643698207504,8.23454804529197,0.00640603620558977,305.509305414702,
254527.88363242,54875.3079980392,492.490765154938,8.14664581154797,8.23479571333667,0.00641771219670773,305.509303761304,
254527.90363242,54865.4565530563,492.653741825452,8.14685418224545,8.23504347450021,0.0064294096082449,305.509302107623,
254527.92363242,54855.6018499746,492.816722728176,8.14706290000918,8.2352913287852,0.00644113030284643,305.50930045366,
254527.94363242,54845.7438888182,492.979707800543,8.14727155158566,8.23553927621402,0.00645287614315748,305.509298799417,
254527.96363242,54835.8826694534,493.142697087769,8.14748043513949,8.2357873167895,0.00646464340388775,305.509297144893,
254527.98363242,54826.0181918486,493.30569043405,8.14768893398491,8.2360354505359,0.00647644139826298,305.509295490089,
254528.00363242,54816.1504558743,493.468688051782,8.14789822075361,8.23628367746261,0.00648825895041227,305.509293835008,
254528.02363242,54806.2794614808,493.631689871042,8.14810717983353,8.2365319975879,0.00650010164827108,305.509292179649,
254528.04363242,54796.4052085672,493.794696079085,8.14831687424367,8.23678041091878,0.00651197042316198,305.509290524014,
254528.06363242,54786.5276970121,493.957706285305,8.14852584422905,8.23702891746949,0.00652386341243982,305.509288868103,
254528.08363242,54776.6469268409,494.12072068289,8.14873487669755,8.23727751726071,0.00653578154742718,305.509287294677,
254528.103632419,54766.7628979011,494.283739282188,8.14894405367705,8.23752621030312,0.00654772203415632,305.509285638217,
254528.123632419,54756.875610052,494.446762094148,8.14915328105106,8.23777499660734,0.00655968673527241,305.509284064244,
254528.143632419,54746.9850632701,494.609789064027,8.14936248039232,8.23802387618877,0.0065716840326786,305.509282407238,
254528.163632419,54737.0912575404,494.772820255555,8.14957178307593,8.23827284906849,0.00658370181918144,305.509280832722,
254528.183632419,54727.1941926667,494.935855632042,8.14978093185747,8.23852191524965,0.00659573916345835,305.509279175174,
254528.203632419,54717.2938685968,495.098895201473,8.1499903385233,8.23877107475192,0.00660780817270279,305.509277600118,
254528.223632419,54707.3902852971,495.261938962023,8.15019971369534,8.23902032758884,0.00661989767104387,305.509275942032,
254528.243632419,54697.4834426517,495.42498690788,8.15040899214108,8.23926967377275,0.00663201883435249,305.50927436644,
254528.263632419,54687.5733406004,495.588039036543,8.15061836479634,8.23951911332419,0.00664416048675776,305.50927270782,
254528.283632419,54677.6599789828,495.751095430084,8.15082795578915,8.23976864624244,0.00665632914751768,305.509271131696,
254528.303632419,54667.7433577826,495.914155982635,8.15103766432194,8.24001827255736,0.00666852295398712,305.509269472546,
254528.323632419,54657.8234769097,496.077220746314,8.15124732019735,8.24026799227306,0.00668073911219835,305.509267895894,
254528.343632419,54647.9003363103,496.24028972242,8.15145708308148,8.24051780540951,0.00669298600405455,305.509266236216,
254528.363632419,54637.9739358545,496.403362878617,8.15166675904781,8.24076771197687,0.00670525431632996,305.50926465904,
254528.383632419,54628.0442754544,496.566440027706,8.15187626969508,8.24101771198989,0.00671754963696003,305.50926299884,
254528.403632419,54618.1113550107,496.729521648616,8.15208628110854,8.24126780545658,0.00672987103462219,305.509261421143,
254528.423632419,54608.1751745272,496.892607431983,8.15229619489619,8.24151799240416,0.00674221944063902,305.509259760424,
254528.443632419,54598.2357338697,497.055697457159,8.15250574140159,8.24176827283847,0.00675459299236536,305.509258182211,
254528.463632419,54588.2930329064,497.218791687765,8.15271580585484,8.24201864677156,0.00676698982715607,305.509256520976,
254528.483632419,54578.3470716244,497.381890090771,8.15292582294587,8.24226911421884,0.00677941832691431,305.50925494225,
254528.503632419,54568.397849936,497.54499272209,8.15313590657517,8.24251967520068,0.00679186824709177,305.509253280503,
254528.523632419,54558.4453677251,497.708099515386,8.15334586357729,8.24277032972271,0.00680434517562389,305.509251701269,
254528.543632419,54548.4896249099,497.871210525693,8.15355596815457,8.24302107780287,0.00681684911251068,305.509250039014,
254528.563632419,54538.5306214347,498.034325761396,8.15376608216194,8.24327191945787,0.00682937633246183,305.509248459275,
254528.583632419,54528.5683572255,498.19744523696,8.15397633342569,8.24352285470128,0.00684193428605795,305.509246796516,
254528.603632419,54518.6028321258,498.360568909848,8.15418659573895,8.24377388353529,0.00685451552271843,305.509245216276,
254528.623632419,54508.6340461252,498.523696774538,8.15439685970922,8.2440250059903,0.00686712376773357,305.509243553017,
254528.643632419,54498.6619991756,498.686828864289,8.15460722319672,8.2442762220756,0.00687975715845823,305.509241972279,
254528.663632419,54488.6866910759,498.849965273757,8.15481792877285,8.24452753179842,0.00689242035150528,305.509240308524,
254528.683632419,54478.708121797,499.013105798047,8.15502825928177,8.24477893517601,0.00690511148422956,305.509238727293,
254528.703632419,54468.7262912778,499.176250535099,8.15523872418444,8.245030432227,0.00691782310605049,305.509237063045,
254528.723632419,54458.7411993583,499.339399426148,8.15544904621335,8.24528202295565,0.00693056732416153,305.509235481325,
254528.743632419,54448.7528460691,499.502552655151,8.15565968199505,8.24553370738996,0.00694333575665951,305.509233816587,
254528.763632419,54438.7612312692,499.6657099793,8.15587010550459,8.24578548553524,0.00695613119751215,305.509232234382,
254528.783632419,54428.766354913,499.828871603315,8.15608129638708,8.24603735740729,0.00696895364671946,305.509230569159,
254528.803632419,54418.7682168246,499.992037416714,8.15629178128274,8.2462893230192,0.00698180496692657,305.509228986472,
254528.823632419,54408.766817018,500.155207460729,8.15650243656822,8.24654138238463,0.00699467957019806,305.509227320768,
254528.843632419,54398.7621553838,500.318381721664,8.15671302959751,8.24679353552358,0.00700758118182421,305.509225737603,
254528.863632419,54388.7542317648,500.481560178147,8.15692359803474,8.24704578243921,0.00702051632106304,305.509224071421,
254528.883632419,54378.7430462005,500.644742911728,8.15713442810631,8.24729812315659,0.00703347567468882,305.509222487782,
254528.903632419,54368.7285985562,500.807929806708,8.15734509092258,8.24755055768662,0.00704645644873381,305.509220821127,
254528.923632419,54358.7108886709,500.971120978044,8.15755603972568,8.24780308603515,0.00705947075039148,305.509219237018,
254528.943632419,54348.689916605,501.134316353861,8.1577669571608,8.24805570823135,0.00707251392304897,305.509217569893,
254528.963632419,54338.6656821442,501.297515937586,8.15797783086236,8.24830842427619,0.00708557944744825,305.509215985318,
254528.983632419,54328.6381852467,501.460719747312,8.15818866996471,8.24856123418734,0.00709867384284735,305.509214317727,
254529.003632419,54318.607425889,501.62392779706,8.15839961577901,8.24881413798119,0.0071117989718914,305.50921273269,
254529.023632419,54308.5734038982,501.787140070557,8.15861064147528,8.24906713567235,0.00712494924664497,305.509211064637,
254529.043632419,54298.536119296,501.950356584588,8.15882170585228,8.24932022727802,0.00713813025504351,305.509209479142,
254529.063632419,54288.4955718435,502.113577230925,8.15903230178742,8.24957341280063,0.00715133361518383,305.50920781063,
254529.083632419,54278.4517616588,502.276802162651,8.15924332406548,8.24982669226732,0.00716457236558199,305.50920622468,
254529.103632419,54268.4046884656,502.440031349924,8.15945445335896,8.25008006568418,0.00717783439904451,305.509204555714,
254529.123632419,54258.3543522971,502.603264765384,8.15966576811919,8.25033353306948,0.00719112437218428,305.509202969314,
254529.143632419,54248.3007530543,502.766502454294,8.15987692163072,8.25058709443563,0.00720444414764643,305.509201299897,
254529.163632419,54238.2438905947,502.929744272284,8.16008815995413,8.25084074979705,0.00721779372543097,305.50919971305,
254529.183632419,54228.1837649345,503.092990419008,8.16029947045272,8.25109449916897,0.00723116658627987,305.509198043186,
254529.203632419,54218.1203758724,503.256240780026,8.16051084326639,8.25134834256322,0.00724457297474146,305.509196455897,
254529.223632419,54208.053723417,503.419495362142,8.16072219227125,8.25160228000002,0.00725800544023514,305.50919478559,
254529.243632419,54197.9838074315,503.582754142365,8.16093349429098,8.25185631148527,0.00727146584540606,305.509193197862,
254529.263632419,54187.9106278585,503.746017149709,8.16114487518258,8.25211043703783,0.00728495605289936,305.509191527116,
254529.283632419,54177.8341846381,503.909284395575,8.16135615973612,8.25236465667363,0.00729847513139248,305.509189938953,
254529.303632419,54167.7544775908,504.072555927825,8.16156775668244,8.25261897039837,0.00731201842427254,305.509188267772,
254529.323632419,54157.6715067779,504.235831655986,8.16177915246836,8.25287337823727,0.00732559803873301,305.509186679178,
254529.343632419,54147.5852719876,504.399111655069,8.16199071445712,8.25312788020052,0.00733920093625784,305.509185007565,
254529.363632419,54137.4957731835,504.562395911758,8.16220240063626,8.25338247629691,0.00735283363610506,305.509183418544,
254529.383632419,54127.4030103454,504.725684366351,8.16241401657948,8.25363716655136,0.00736649706959724,305.509181746504,
254529.403632419,54117.3069833433,504.888977081422,8.16262568370676,8.25389195097087,0.00738018937408924,305.509180157059,
254529.423632419,54107.2076920033,505.05227408141,8.16283750374973,8.25414682956726,0.00739390682429075,305.509178484595,
254529.443632419,54097.1051363536,505.215575361915,8.16304942369982,8.25440180236351,0.0074076596647501,305.509176894732,
254529.463632419,54086.9993162493,505.378880793182,8.16326138973889,8.25465686936816,0.00742143765091896,305.509175221848,
254529.483632419,54076.8902316606,505.542190456773,8.16347322326173,8.25491203059447,0.00743524543941021,305.509173631569,
254529.503632419,54066.7778824355,505.705504342257,8.16368497258709,8.25516728605448,0.00744908396154642,305.509171958269,
254529.523632419,54056.6622685343,505.868822460039,8.16389673227925,8.25542263577099,0.00746295135468245,305.509170367579,
254529.543632419,54046.5433899027,506.032144837284,8.16410845700203,8.25567807975662,0.00747684575617313,305.509168693866,
254529.563632419,54036.421246398,506.195471431098,8.16432040048147,8.25593361802208,0.00749077461659908,305.509167102769,
254529.583632419,54026.2958380254,506.358802284694,8.16453217152558,8.25618925058333,0.00750472862273455,305.509165428648,
254529.603632419,54016.1671645703,506.522137362508,8.16474396737677,8.25644497745231,0.00751871429383755,305.509163837147,
254529.623632419,54006.0352260113,506.685476764989,8.16495602212878,8.25670079864102,0.00753272976726294,305.509162162621,
254529.643632419,53995.9000222679,506.848820336228,8.16516800355368,8.25695671417429,0.00754677597433329,305.50916057072,
254529.663632419,53985.7615532826,507.012168179034,8.16538009610215,8.25721272405973,0.00756084825843573,305.509158895794,
254529.683632419,53975.6198189306,507.175520231567,8.16559211667331,8.25746882830856,0.00757495779544115,305.509157303497,
254529.703632419,53965.4748191366,507.338876563823,8.16580412057597,8.2577250269414,0.00758909154683352,305.509155628174,
254529.723632419,53955.3265538275,507.50223714112,8.16601624737143,8.25798131996759,0.00760325510054827,305.509154035486,
254529.743632419,53945.1750229737,507.66560191254,8.16622818213548,8.2582377074068,0.00761745218187571,305.509152359769,
254529.763632419,53935.0202263682,507.8289709567,8.16644015477528,8.25849418926567,0.00763167906552553,305.509150766693,
254529.783632419,53924.8621640159,507.992344215562,8.16665216941327,8.2587507655683,0.00764593761414289,305.509149090587,
254529.803632419,53914.7008358138,508.155721746832,8.16686421387092,8.25900743632294,0.00766022223979235,305.509147497126,
